id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
54	Clifford	You see an employee at a morgue eating his pepperoni pizza off of a dead body.	orig		0	10	8	0	-3	The patient is a dead body, so vulnerability is not applicable.	The action of eating pizza off a dead body suggests maximum intentionality.	Eating pizza off a dead body is disrespectful and can be seen as causing emotional harm to the deceased's family and friends.	There is no help caused in this scenario.	High intent and harm, no help or vulnerability	The agent of this action is an employee at a morgue.	I assumed the agent to be a person capable of working in a morgue, possibly with a job related to handling bodies.	The patient being affected by this action is a dead body.	I assumed the patient to be a deceased individual, with no consciousness or awareness of the situation.	-3.2
55	Clifford	You see an employee lying about how many hours she worked during the week.	orig		7	6	3	0	-2	Medium-High Vulnerability (affects trust and payroll system)	Medium-High Intentionality (not entirely accidental)	Medium-Low Harm (minor financial impact)	Minimum Help (no positive impact on the patient)	High vulnerability and intent, but no help, reduces moral score	The employee	She is an adult capable of making decisions	The company or organization the employee works for	It is an entity that relies on accurate time tracking	-2.9
56	Effron	Pushed into the front of a line at a theater	orig		7	4	3	1	0	Medium-High Vulnerability (score of 6-8)	Medium-Low Intentionality (score of 3-5)	Medium-Low Harm (score of 3-5)	Minimum Help (score of 0-2)	Despite significant harm and vulnerability, low intent and help reduce score.	Another person in the line at the theater.	This person is capable of making decisions and taking actions.	The person who was originally at the front of the line.	This person may be annoyed or upset by the interruption.	-1.91111104
57	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		7	7	7	0	-3	Medium-High Vulnerability (average adult)	Medium-High Intentionality (impulsive, disrespectful behavior)	Medium-High Harm (verbal abuse, withholding a tip)	Minimum Help (no assistance provided)	High vulnerability, intent, and harm outweigh lack of help.	Person X	An adult with the ability to make conscious decisions, but may lack empathy or social awareness	The waitress	A working professional, potentially providing for herself and possibly others	-2.98
58	Clifford	You see a story about a remote tribe eating the flesh of their deceased members.	orig		0	10	5	0	-2	Deceased, cannot be harmed further	Following their cultural beliefs	Belief in cannibalism may cause emotional distress to others	No direct help or harm to the deceased	High intent and harm, no help or vulnerability.	The remote tribe	A group of people with unique cultural practices	Their deceased members	Individuals who have passed away	-2.3
59	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		7	7	4	0	-2	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Medium-Low Harm (score of 3-5)	Minimum Help (score of 0-2)	High vulnerability and intent reduce score, despite less harm.	A person who posted on social media	This person is an adult who understands the consequences of their actions	The people who might be influenced by this post	They could be vulnerable individuals, such as young adults or those struggling with addiction	-1.19
60	Effron	Didn't leave a tip at the restaurant	orig		7	4	3	0	-2	Medium-High Vulnerability (part of their income depends on tips)	Medium-Low Intentionality (could be forgetfulness or stinginess)	Medium-Low Harm (loss of potential income, but not life-threatening)	Minimum Help (not providing assistance, but not causing active harm)	High vulnerability and harm reduce score, despite low intent.	A customer of the restaurant	An adult with sufficient income to dine out	The waitstaff at the restaurant	Adults working in the service industry	-1.6571428
61	Mickelberg	Person X released intimate photos of their ex-partner to their friends and then posted them to the internet.	orig		9	10	8	0	-3	Ex-partner's privacy was severely invaded	Intimate photos were deliberately released	Intimate photos were spread widely, causing emotional distress	No positive assistance was provided	High intent and harm, low help reduce moral acceptability	Person X	An adult with free will and ability to make decisions	The ex-partner of Person X	A vulnerable adult who had their privacy breached	-3.23
62	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	orig		7	7	3	0	-2	Medium-High Vulnerability	Medium-High Intentionality	Medium-Low Harm	Minimum Help	High vulnerability and intent reduce score, despite little harm and no help.	The US Ambassador in Great Britain	A diplomat representing the United States	The American people	A large and diverse group of individuals	-2.8
63	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.	orig		7	8	4	1	-2	Medium-High Vulnerability (score of 6-8): The partner is emotionally affected by the decreased frequency of sexual activity.	Medium-High Intentionality (score of 6-8): The person is making a conscious decision to watch online porn and masturbate instead of having sex with their partner.	Medium-Low Harm (score of 3-5): The partner may experience feelings of rejection, inadequacy, and dissatisfaction with the relationship.	Minimum Help (score of 0-2): The person's actions are not providing any assistance or support to their partner.	High intent and harm, low help reduce moral score	The person in the relationship who is watching online porn and masturbating instead of having sex with their partner.	This person is capable of making their own decisions and has the ability to control their actions.	The person's romantic partner who is being affected by the decreased frequency of sexual activity.	This person is vulnerable to feelings of rejection, inadequacy, and dissatisfaction with the relationship.	-0.35
