id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
74	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	orig		3	1	0	0	0	1	1	Minor harm was caused to the parked car	No explicit cheating or unfairness, but leaving without notice can be seen as unfair	No loyalty or betrayal involved in this scenario	No authority figures or subversion involved in this scenario	No sanctity or degradation involved in this scenario	No oppression or liberty infringement, but leaving without notice can be seen as limiting the other party's freedom to respond	Scores for some norms are zero, contributing to neutrality.	-1.93
75	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	orig		3	-4	-2	-1	0	2	2	Causing harm to one patient to help four others	Redirecting overdose to one patient, not equal distribution	Duty towards all patients, but choosing to save four	Machine failure is not the nurse's fault, but decision to intervene	No direct relation to sanctity in this scenario	Overriding the machine's 'decision' to save lives	Scores slightly favor help, liberty over harm and cheating.	-1.16
76	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	orig		0	0	0	0	0	0	0	Not directly applicable	Does not involve cheating	No betrayal or loyalty issues	Does not challenge authority	Not related to degradation or sanctity	Does not restrict personal freedom	Neutral moral acceptability across all norms.	0.06
77	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	orig		-2	-4	-3	-2	0	-2	-2	No direct harm, but avoids potential help through collaboration	Lied about work commitment, creating an unfair advantage	Betrayed trust of acquaintances by lying	Did not follow the meeting organizer's instructions	No direct relation to sanctity	Limited freedom of information for the acquaintance group	Overall norm violations lead to moderate immorality.	-0.71
78	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	orig		-5	0	-3	-2	0	-4	-4	Causing harm to the security guard	No explicit cheating or unfairness	Betraying the security guard's trust	Subverting the director's instructions	No explicit degradation or sanctity violation	Restricting the freedom of the security guard	Strongly immoral in harm, betrayal, subversion, and oppression.	-0.85
79	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	orig		-5	0	0	0	-4	-3	-3	Leaving an injured person on the side of the road	No explicit cheating or unfairness in this scenario	No explicit betrayal or loyalty issues in this scenario	No explicit subversion or authority issues in this scenario	Treating a person covered in mud as less important than car seats	Restricting the injured person's liberty by leaving them on the side of the road	Scores close to 0 for all norms, except Harm/Help.	-1.72
80	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	orig		-4	0	0	0	0	-3	-3	Boy is causing potential harm to another student	No direct relation to cheating or fairness	No direct relation to betrayal or loyalty	No direct relation to subversion or authority	No direct relation to degradation or sanctity	Boy is limiting the liberty of another student	Calculated from six norms, with some not applicable.	-2.8
81	Clifford	You see a man telling his girlfriend that she must convert to his religion.	orig		-3	-4	-3	-4	-3	-5	-4	Pressuring can cause emotional harm	Imposing beliefs is not fair	Not respecting partner's beliefs	Trying to control through religious authority	Religious coercion can degrade relationship	Restricting religious freedom is oppressive	Strongly immoral scenario, violating all norms significantly.	-2.5
82	Effron	Ate all the food before anyone else could have any	orig		-3	-4	0	0	0	-2	-2	Eating all the food may cause harm if others were relying on it	Ate food that could have been shared, creating an unfair situation	Does not apply in this context	Does not apply in this context	Does not apply in this context	Limited others' access to food, restricting their liberty	Calculated from six norms, with some being neutral.	-2.05333328
83	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	orig		0	0	0	0	0	0	0	No harm caused, individual choice	No cheating or unfairness involved	No betrayal or loyalty issues	No subversion or authority issues	No degradation or sanctity issues	Individual liberty to choose actions	Neutral moral acceptability across all norms.	-0.1
84	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	orig		-3	0	0	0	0	-2	-1	Causing unintentional harm	No relation to cheating	No direct relation to betrayal	No intent to subvert military authority	No desecration of sacred principles	Incidental restriction of soldier's liberty	Scores close to 0 indicate moderate moral acceptability	-0.4933333333
85	Effron	Left food out for stray dogs	orig		4	0	0	0	0	1	1	Helping stray dogs find food	Not applicable	Not applicable	Not applicable	Not applicable	Not limiting the freedom of others	Slightly positive due to liberty promotion	2.24864864
86	Mickelberg	Person X scratched their neighbor's expensive car with a key, as he always parked it at the front of PersonX's house.	orig		-4	0	0	0	-2	-3	-3	Person X caused damage, harming their neighbor	No direct relation to cheating or fairness	No direct relation to betrayal or loyalty	No direct relation to subversion or authority	Minor degradation of neighbor's property	Person X limited neighbor's liberty to use their car	Calculated from six norms, some having zero weight.	-2.41
87	Lotto	The healthy carrier of a contagious and lethal disease is being held in quarantine in hospital. Suddenly the ventilation system breaks down and there is no longer a change of air in the room. The emergency system will shortly be activated and an internal window will be opened. This window opens into a ward in which five patients are being treated for various illnesses.You block the emergency system by pressing a button which will keep the window closed. You know that the healthy carrier will suffocate, but the five patients will be saved from mortal contagion.	orig		-5	0	0	-3	0	-5	-3	Causing harm to the healthy carrier	No cheating or unfairness involved	No betrayal or loyalty issues	Subverting the emergency system's authority	No degradation or sanctity issues	Restricting the healthy carrier's liberty	High harm, subversion, and oppression reduce acceptability.	-0.36
