id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
71	Clifford	You see a woman getting hired only because her father is close friends with the boss.	orig		-1	-5	3	-3	-1	-2	-3	Helps the woman but harms fair candidates.	Undermines merit-based hiring; favors nepotism.	Boss prioritizes loyalty to friend over fairness.	Misuse of authority for personal connections.	Weak link to sanctity; minor process corruption.	Denies equal opportunity to other candidates.	Unfair hiring undermines meritocracy and equity.	-2.4
72	Effron	Stole into a parking place while someone else was backing in	orig		-1	-4	0	0	0	-2	-3	Minor emotional frustration, no physical harm.	Violates fairness by taking a spot someone was claiming.	No relational bond involved.	No direct defiance of authority structures.	No violation of purity or sanctity norms.	Restricts others' freedom to park.	Unfairly deprives someone of a parking spot.	-1.93846152
73	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	orig		-1	-3	-2	0	-2	0	-1	No direct harm, but potential emotional risk.	Flirting with a married person edges toward cheating.	Risked undermining loyalty to spouse.	No challenge to authority structures.	Flirting near marriage violates its sanctity.	No oppression; personal choice involved.	Temptation but restraint limits immorality.	-0.71
74	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	orig		-3	-4	0	-2	0	-1	-3	Caused minor harm (dent) without rectifying it.	Avoided responsibility unfairly; denied owner compensation.	No group loyalty involved in the scenario.	Violated legal duty to report the accident.	No sanctity-related violation occurred.	Infringed owner's right to seek redress.	Immoral due to avoiding responsibility for harm.	-1.93
75	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	orig		-3	0	-2	0	-4	-2	-3	Actively harms one patient to save four, balancing harm/help trade-off.	No direct unfairness or cheating; systemic error, not intentional bias.	Prioritizing four over one may breach loyalty to the single patient.	Nurse acts within role to manage dosage, no authority subversion.	Violates sanctity of life by intentionally sacrificing one.	Overrides the single patient’s autonomy to save others.	Immoral due to intentional harm, despite saving more lives.	-1.16
76	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	orig		0	0	0	0	0	0	0	No direct harm or help; minor embarrassment is self-inflicted.	No unfair advantage or cheating involved.	No group loyalty or betrayal context.	No challenge to authority; menu norms remain intact.	No violation of sanctity or purity norms.	No restriction of liberty or oppressive act.	Neutral scenario; no moral violation or commendation.	0.06
77	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	orig		-1	-3	0	0	-2	1	-1	No direct harm, but minor inconvenience to group.	Lying to avoid obligation breaches fairness.	No strong loyalty owed to acquaintances.	No authority figures involved.	Lying undermines personal integrity.	Prioritizing personal liberty over commitment.	Minor dishonesty but no severe harm.	-0.71
78	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	orig		-4	-2	-3	1	-3	-4	-2	Intentionally harms one to save five.	Unfairly sacrifices one without consent.	Betrays guard's trust in safety.	Acts within role under authority.	Violates sanctity of life.	Denies guard's liberty to live.	Saves five but immorally sacrifices one.	-0.85
79	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	orig		-5	0	0	0	-4	-2	-4	Refusing to aid injured person causes harm.	No direct dishonesty or unfair advantage.	No prior relationship to betray.	No authority or law defied.	Prioritizing car cleanliness over human life.	Limits victim’s access to urgent care.	Abandoning injured person for trivial reasons is deeply unethical.	-1.72
80	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	orig		-5	0	0	0	-2	0	-4	Causes physical harm intentionally.	No direct link to cheating or fairness.	Unrelated to group loyalty or betrayal.	Does not challenge authority structures.	Potentially degrades dignity through harm.	No systemic liberty restriction involved.	Deliberate harm makes it immoral.	-2.8
81	Clifford	You see a man telling his girlfriend that she must convert to his religion.	orig		-2	-1	-3	3	-4	-5	-4	Coercion may cause emotional harm.	Unfair demand in a relationship.	Disregards her beliefs, undermining loyalty.	Enforcing religious authority over partner.	Disrespects her spiritual sanctity.	Coercion limits personal liberty.	Coercive, oppressive, disrespects autonomy.	-2.5
82	Effron	Ate all the food before anyone else could have any	orig		-3	-4	-2	0	-1	-3	-3	Deprived others of sustenance, causing potential harm.	Unfairly took more than a fair share.	Betrayed trust by ignoring communal expectations.	No direct challenge to authority structures.	Disregarded shared resources, minor degradation.	Restricted others' freedom to access food.	Unfairly deprived others, causing harm and restriction.	-2.05333328
83	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	orig		0	0	0	0	-1	2	1	No direct harm or help; personal choice.	No unfairness or cheating involved.	No betrayal or loyalty implications.	No defiance of authority evident.	Potential neglect of natural sanctity.	Exercising personal liberty positively.	Neutral act with minor liberty emphasis.	-0.1
84	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	orig		-3	0	-2	-1	0	-1	-2	Accidental harm caused to a soldier.	No direct link to fairness or cheating.	Unintentional harm to a comrade weakens loyalty.	Potential negligence in protocol execution.	No violation of sanctity or purity.	Warning shot limits liberty but unintentionally harms.	Unintended harm with possible negligence lowers acceptability.	-0.4933333333
85	Effron	Left food out for stray dogs	orig		4	0	0	0	1	3	4	Feeding strays reduces hunger, promoting welfare.	No unfair advantage or cheating involved.	No group loyalty conflict evident.	No defiance of authority implied.	Compassionate act aligns with sanctity.	Supports strays' survival and freedom.	Feeding strays aids survival, enhancing welfare.	2.24864864
86	Mickelberg	Person X scratched their neighbor's expensive car with a key, as he always parked it at the front of PersonX's house.	orig		-4	-3	0	-2	-3	-2	-4	Intentional damage causes harm to property.	Retaliation over parking is unfair.	No strong group loyalty violated.	Ignoring legal resolution channels.	Destroys sanctity of valued property.	Infringes neighbor's property rights.	Intentional harm without justification.	-2.41
87	Lotto	The healthy carrier of a contagious and lethal disease is being held in quarantine in hospital. Suddenly the ventilation system breaks down and there is no longer a change of air in the room. The emergency system will shortly be activated and an internal window will be opened. This window opens into a ward in which five patients are being treated for various illnesses.You block the emergency system by pressing a button which will keep the window closed. You know that the healthy carrier will suffocate, but the five patients will be saved from mortal contagion.	orig		-4	0	0	-3	-3	-2	-1	Actively causing one death to save five lives.	No unfairness or deceit involved.	No loyalty relationship is breached.	Overriding emergency protocols.	Sacrificing a life violates sanctity.	Denying the carrier’s chance to survive.	Saves five but actively harms one, morally ambiguous.	-0.36
