id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
74	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	orig		3.0	2.0	1.0	0.0	0.0	0.0	-3.0	Caused damage to another's property	Failed to take responsibility for the damage	No loyalty or responsibility towards the other driver	No authority figure involved in the scenario	No degradation or sanctity involved in the scenario	No oppression or liberty involved in the scenario	Caused harm and failed to take responsibility	-1.93
75	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	orig		3.0	-2.0	-3.0	2.0	2.0	-1.0	2.0	Saving four lives outweighs harming one	Not cheating, but unfair to single patient	Betrayal of single patient's trust	Following authority to save lives	Respecting life by saving more	Not oppressive, but limits single patient's liberty	Morally acceptable due to utilitarian perspective	-1.16
76	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	orig		0	0	0	0	0	0	0	No harm or help involved	No cheating or unfairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	No moral implications in the scenario	0.06
77	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	orig		-1.0	-3.0	-1.0	0.0	0.0	0.0	-1.0	No direct harm, but avoids potential help	Lying about work is cheating	No loyalty to acquaintances, but slight betrayal	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Slightly immoral due to lying	-0.71
78	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	orig		-3.0	-2.0	-3.0	1.0	0.0	0.0	-2.0	Sacrifices one life to save others	No cheating involved, but unfair to security guard	Betrayal of security guard's trust	Follows authority's request, but subverts security protocol	No degradation or sanctity violation	No oppression or liberty violation	Morally questionable due to harm caused	-0.85
79	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	orig		-4.0	-2.0	-1.0	0.0	-3.0	-2.0	-4.0	Leaves injured person, causing potential harm	No cheating involved, but unfair to leave	No prior relationship, but disloyal to humanity	No authority figure involved	Degrades human dignity by prioritizing car	No oppression, but denies person liberty	Extremely immoral to prioritize car over person	-1.72
80	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	orig		4.0	2.0	0.0	3.0	0.0	0.0	-3.0	Boy intends to cause harm to another student	No cheating involved, but unfair to the victim	No loyalty or betrayal involved in this scenario	Subversion of classroom rules and authority	No degradation or sanctity involved in this scenario	No oppression or liberty involved in this scenario	Intentionally causing harm is morally unacceptable	-2.8
81	Clifford	You see a man telling his girlfriend that she must convert to his religion.	orig		-2.0	-1.0	-1.0	-3.0	-1.0	-4.0	-3.0	Potential emotional harm to girlfriend	No cheating involved, but unfair pressure	No betrayal, but questionable loyalty motive	Man exerts undue authority over girlfriend	No degradation, but questionable sanctity motive	Man oppresses girlfriend's religious freedom	Scenario is morally unacceptable due to oppression	-2.5
82	Effron	Ate all the food before anyone else could have any	orig		-4.0	-3.0	-2.0	-1.0	-2.0	-3.0	-4.0	Causes harm by depriving others of food	Unfairly consumes all food, violating sharing norms	Betrayal of communal eating norms and expectations	Subverts the implicit authority of sharing	Degrades the sanctity of communal eating	Oppresses others' freedom to eat	Extremely immoral due to selfish and unfair behavior	-2.05333328
83	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No harm or help is evident.	No cheating or fairness involved.	No betrayal or loyalty involved.	No subversion or authority involved.	No degradation or sanctity involved.	No oppression or liberty involved.	No moral implications evident.	-0.1
84	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	orig		-4.0	0.0	-1.0	0.0	0.0	0.0	-3.0	Accidentally wounding a soldier is harmful	No intentional cheating or unfairness involved	No intentional betrayal, but lack of caution	No intentional subversion of authority	No intentional degradation or violation of sanctity	No intentional oppression or restriction of liberty	Accidentally causing harm makes the scenario morally unacceptable	-0.4933333333
85	Effron	Left food out for stray dogs	orig		4	0	2	0	0	2	4	Helps stray dogs by providing food	No cheating or fairness involved	Shows loyalty to the cause of helping animals	No authority or subversion involved	No degradation or sanctity involved	Promotes liberty by helping animals in need	Highly moral act of kindness	2.24864864
86	Mickelberg	Person X scratched their neighbor's expensive car with a key, as he always parked it at the front of PersonX's house.	orig		-4.0	-3.0	0.0	-2.0	-3.0	0.0	-3.0	Person X caused harm to neighbor's car	Person X acted unfairly by damaging property	No loyalty or betrayal involved	Person X subverted social norms of property rights	Person X degraded the value of neighbor's property	No oppression or liberty involved	Scenario is morally unacceptable due to harm caused	-2.41
87	Lotto	The healthy carrier of a contagious and lethal disease is being held in quarantine in hospital. Suddenly the ventilation system breaks down and there is no longer a change of air in the room. The emergency system will shortly be activated and an internal window will be opened. This window opens into a ward in which five patients are being treated for various illnesses.You block the emergency system by pressing a button which will keep the window closed. You know that the healthy carrier will suffocate, but the five patients will be saved from mortal contagion.	orig		3.0	0.0	2.0	2.0	0.0	2.0	3.0	Sacrificing one to save many	Not applicable, no cheating involved	Loyalty to the greater good	Subverting the system for a greater cause	Not applicable, no degradation involved	Limiting the carrier's liberty to save others	Morally acceptable due to utilitarian considerations	-0.36
88	Clifford	You see a father requiring his son to become a commercial airline pilot like him.	orig		-2.0	0.0	-1.0	-2.0	0.0	-3.0	-2.0	Father's pressure may cause harm	No cheating involved, but fairness questionable	Father's loyalty to profession, son's autonomy betrayed	Father's authority subverting son's choice	No degradation or sanctity involved	Father's demand may oppress son's liberty	Morally questionable due to potential harm and oppression	-1.9
89	Cook	Someone yells at a server at a restaurant because their meal is late	orig		-3.0	-2.0	0.0	-2.0	-2.0	-2.0	-3.0	Yelling causes emotional harm to server	Customer not considering server's situation	No loyalty or betrayal in this scenario	Customer undermining server's authority	Customer degrading the server	Customer oppressing server's freedom to work	Yelling at server is morally unacceptable	-2.35
90	Kruepke	I said some bad things about this guy that I work with. He told me some secrets that I promised not to share, but I did anyway. He didn't find out but I was afraid if he did, he might do something crazy.	orig		-4.0	-3.0	-5.0	0.0	0.0	0.0	-3.0	Spreading bad things harms the coworker	Breaking a promise is an act of cheating	Revealing secrets is a clear act of betrayal	No direct subversion of authority	No direct degradation or sanctity violation	No direct oppression or liberty violation	The scenario is morally unacceptable due to harm, cheating, and betrayal	-2.0
91	Mickelberg	Person X punched a woman for wearing a hijab because PersonX thinks they should not be allowed in this country.	orig		-5.0	-4.0	0.0	-3.0	-4.0	-5.0	-4.0	Extreme act of harm towards the woman	Violation of fairness and equality	No significant loyalty or betrayal aspect	Subversion of the woman's rights	Degradation of the woman's dignity	Extreme act of oppression towards the woman	Extremely immoral act of violence and discrimination	-3.42
92	Kruepke	When I was a football coach, I was often involved with the moms of the kids on the team. There were many mothers that were attractive and made themselves available. I was very tempted to have sex with one mother who came on to me.	orig		-3.0	-2.0	-4.0	-2.0	-3.0	0.0	-4.0	Potential emotional harm to family and team	Violates trust and fairness in coach-parent relationship	Betrayal of spouse, team, and parental trust	Misuse of authority as a coach	Disrespects the sanctity of marriage and relationships	No oppression or liberty issue present	Highly immoral due to potential harm and betrayal	-1.55
