id	dataset	scenario	circumstance_type	circumstance	Q1_score	Q1_expl	Q2_score	Q2_expl	Q3_score	Q3_expl	Q4_score	Q4_expl	moral_score	moral_expl	human_score
67	Kruepke	I was working at a fast food restaurant and the policy was to throw away the excess food at the end of the night. Even if there was a large quantity of food left over you had to throw it away. Instead my friend and I would take home the extra food.	orig		3	Shows limited practical wisdom by prioritizing personal benefit over company policy.	0	Unfairly deprives employer of property instead of following established disposal policies.	5	Not truly courageous; merely risk-taking without a noble moral struggle.	2	Reflects self-interest and excess, lacking moderation despite concerns about waste.	-2	Overall morally problematic due to injustice and self-serving action despite slight practical foresight.	0.39
68	Mickelberg	Person X left their long-term band as soon as an opportunity came up to play with a more successful band.	orig		6.0	X shows practical initiative for career growth, though neglecting long-term commitments slightly reduces prudence.	5.0	The action neither privileges nor disadvantages others; it is morally neutral regarding fairness.	6.0	Leaving a stable band for a riskier venture demonstrates some courage in pursuing uncertain success.	5.0	The decision is driven by ambition rather than overindulgence or lack of self-control, remaining relatively neutral.	1.0	Overall, the act is modestly acceptable morally though it may sacrifice loyalty for opportunity.	-0.81
69	Lotto	You are in charge of an expedition which is crossing the Sahara. A sand storm causes your jeep to swerve off the road and overturn in the middle of the desert. You know that the nearest oasis is a week’s walk away. There are eight of you and a very limited amount of water, which will not allow you all to survive the scorching heat.You shoot two people so that there will be enough water for you and the rest of the group. These two will die, but you and the other five will be able to survive.	orig		2.0	Decision prioritizes survival under extreme pressure but neglects balanced deliberation.	0.0	Murdering specific individuals violates fairness and equal respect for life.	1.0	Act does not exemplify moral courage but rather a desperate, ethically compromised choice.	0.0	Lacks self-restraint; the extreme action demonstrates a clear absence of temperance.	-4.0	Overall, the act is deeply immoral and contradicts virtuous balance.	-1.57
70	Mickelberg	Person X was able to convince their boss that they were ready for a promotion at work.	orig		7.0	Displays careful self-assessment and strategic preparation.	5.0	Action is neutral; it neither unfairly disadvantages others nor shows bias.	6.0	Showing courage in advocating for oneself and facing potential risks.	5.0	No clear excess or lack in self-control, aiming for balanced ambition.	2.0	Overall morally acceptable, reflecting a balanced, self-improving approach.	0.52
71	Clifford	You see a woman getting hired only because her father is close friends with the boss.	orig		3	Nepotism bypasses careful judgment, showing poor balance between merit and personal connections.	0	Hiring based on connections violates fairness and equal opportunity, contradicting justice.	5	The action does not require courage; fortitude is not relevant here.	5	No sign of overindulgence or lack of self-control; it is neutral regarding temperance.	-3	Overall, the scenario undermines fairness and good judgment, making it morally questionable.	-2.4
72	Effron	Stole into a parking place while someone else was backing in	orig		0	Action shows lack of foresight and disregard for consequences.	0	Theft violates fairness and property rights, making the act unjust.	0	The act lacks courageous conviction, reflecting selfish opportunism.	0	Displays extreme impulsivity and absence of self-control.	-4	Overall, the act is extremely immoral across all evaluated dimensions.	-1.93846152
73	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	orig		6.0	He resists temptation despite attraction, showing some practical wisdom.	5.0	No direct injustice occurred; his behavior remained personal and did not harm fairness.	6.0	He showed courage facing temptation by deliberately refraining from further action.	7.0	He exercised self-control in desire, engaging moderately without excess.	1.0	Overall, his actions lean toward moral acceptability despite potential temptations.	-0.71
74	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	orig		2	Lacked careful judgment and accountability after causing damage.	0	Ignored fairness by not taking responsibility for the accident.	5	Courage is not relevant in accidental negligence scenarios.	5	Not significantly related to self-control or restraint in this context.	-3	Overall, the action is irresponsible and unfair, making it morally questionable.	-1.93
75	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	orig		7	Shows calculated decision-making to maximize survival despite a heavy sacrifice.	2	Sacrificing one for many undermines equal respect and fairness to the individual.	8	Demonstrates courage in facing a painful moral dilemma under pressure.	5	Not associated with controlling desires; the action remains neutral on temperance.	0	Overall acceptability is ambiguous—a balance between practical wisdom and unjust harm.	-1.16
76	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	orig		5	The scenario does not involve deliberate decision-making or practical wisdom.	5	No elements of fairness or injustice are involved in the action.	5	No courageous challenge or moral adversity is evident in the scenario.	5	Self-control issues are not addressed; the action is neutral regarding desires.	0	Overall, the scenario is morally neutral with no extreme virtues or vices.	0.06
77	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	orig		3.0	Deceiving to avoid discomfort shows poor practical judgment, reducing prudence.	2.0	Lying undermines fairness and honesty in relationships, thus detracting from justice.	0.0	Avoiding an uncomfortable meeting through deceit shows no moral courage.	5.0	The act does not involve overindulgence or lack of self-control, remaining neutral on temperance.	-1.0	Overall, the deceit moderately harms moral integrity and social trust.	-0.71
