id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
54	Clifford	You see an employee at a morgue eating his pepperoni pizza off of a dead body.	orig		-3.0	0.0	-2.0	-3.0	-5.0	0.0	-4.0	Disrespects the deceased and can inflict emotional harm on society.	No direct element of cheating or unfair transactions is evident.	Abandons professional duty and betrays trust placed in corpulent responsibilities.	Subverts institutional norms and the authority governing morgue protocols.	Profanely degrades the sanctity and dignity of a dead body.	No significant oppression or liberty violation is implicated in this act.	The act is grossly disrespectful and unprofessional, exceeding moral boundaries.	-3.2
55	Clifford	You see an employee lying about how many hours she worked during the week.	orig		-2.0	-4.0	-3.0	-3.0	0.0	0.0	-3.0	Lying about hours may indirectly harm the employer’s interests.	Dishonesty in reporting hours violates fairness and proper compensation.	The employee breaches trust by misrepresenting work contributions.	Misrepresenting hours undermines the employer’s established rules.	No significant connection to sacred or purity norms.	This act does not directly limit freedom or cause oppression.	Dishonesty at work diminishes fairness and trust.	-2.9
56	Effron	Pushed into the front of a line at a theater	orig		-2.0	-4.0	-1.0	-3.0	0.0	-2.0	-3.0	Pushing may cause physical and emotional harm to others in line.	Cutting the line violates fairness and equal access expectations.	It shows a minor disregard for shared group norms and mutual trust.	By bypassing the queue order, it undermines established social authority.	The act does not significantly relate to issues of purity or degradation.	It curtails others' liberty by unfairly impeding equal opportunity.	The act of pushing into the front blatantly undermines fairness and social trust.	-1.91111104
57	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		-2.0	-1.0	0.0	0.0	-3.0	0.0	-3.0	Insulting and not tipping cause emotional harm to the waitress.	Withholding a tip violates fairness in customary service practices.	There is some disrespect but no clear betrayal of loyalty.	The act mildly subverts accepted social norms without challenging authority.	Using 'dummy' degrades the waitress and undermines her dignity.	The act does not restrict liberty or involve overt oppression.	The behavior is morally unacceptable due to its disrespect and unfairness.	-2.98
58	Clifford	You see a story about a remote tribe eating the flesh of their deceased members.	orig		0.0	0.0	3.0	0.0	5.0	0.0	-4.0	No active harm; the deceased cannot be further harmed by ritual consumption.	No element of deceit or fairness issues is evident in the ritual.	The act celebrates communal bonds and respect for the deceased, reinforcing group loyalty.	The practice is traditional and sanctioned by tribal elders without challenging authority.	Cannibalistic rituals strongly violate common sanctity and purity values outside the culture.	No clear oppression of individual liberty occurs; practice is culturally consensual.	Although contextually meaningful, the ritual severely clashes with widespread sanctity norms.	-2.3
59	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		-3.0	0.0	0.0	-2.0	-3.0	1.0	-1.0	Bragging about excessive drinking endorses self-harm risks and neglects wellbeing.	No element of cheating or fairness is evident in the behavior.	The act does not signify betrayal or raise loyalty concerns.	The behavior challenges societal norms and expected responsible behavior.	Excessive self-indulgence in harmful habits reflects a degradation of personal sanctity.	The act expresses personal freedom without imposing on others’ liberties.	The behavior is seen as irresponsible and slightly morally unacceptable due to self-harm promotion.	-1.19
60	Effron	Didn't leave a tip at the restaurant	orig		-2.0	-2.0	0.0	0.0	0.0	0.0	-2.0	Not tipping withholds extra income that could help service staff.	Not tipping may be seen as unfair given the service received.	There is no explicit breach of personal loyalty in this act.	The act does not directly challenge established authority or norms.	No violation of sacred or degradation norms is evident here.	This behavior reflects personal choice, not an issue of oppression or liberty.	The act is poor etiquette with minor ethical implications for fairness and help.	-1.6571428
61	Mickelberg	Person X released intimate photos of their ex-partner to their friends and then posted them to the internet.	orig		-4.0	-4.0	-5.0	-1.0	-4.0	-3.0	-4.0	Inflicts significant emotional harm and violates privacy boundaries.	Breaks trust by exposing private information without consent.	Betrays intimate trust and loyalty by misusing personal images.	Undermines social norms about privacy, though not directly challenging legal authority.	Degrades the ex-partner’s dignity by turning personal images into public fodder.	Compromises the individual's personal liberty and right to privacy.	The act is highly immoral, severely breaching ethical and personal trust.	-3.23
62	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	orig		-2.0	0.0	-2.0	-2.0	-3.0	0.0	1.0	The joke may reinforce negative stereotypes, causing mild harm.	No cheating behavior; the act does not breach fairness norms.	Derogatory humor undermines group cohesion and appears disloyal.	The remark subtly challenges proper diplomatic decorum and institutional authority.	Calling Americans 'stupid' degrades the in-group’s dignity and values.	The humor is freely expressed without coercion or oppressive intent.	Humor by a diplomat is mildly acceptable despite potential divisiveness.	-2.8
63	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.	orig		-2	-2	-3	-1	-2	2	-2	The behavior neglects partner’s emotional needs, likely causing harm more than providing help.	Although not physical infidelity, choosing solo gratification undermines fairness in addressing mutual needs.	Regularly prioritizing personal pleasure over partner’s expressed needs signals a degree of disloyalty.	By disregarding the mutual agreement on sex, the behavior slightly subverts relationship norms.	Reliance on porn risks reducing the intimate connection’s sanctity and can be seen as degrading intimacy.	The individual asserts personal liberty, choosing ease over fulfilling partner expectations.	Moderately immoral due to neglect of partner needs and relationship commitment, despite personal ease.	-0.35
64	Effron	Had a welcoming party for some new neighbors	orig		3	2	3	0	0	3	4	The party actively supports new neighbors through welcoming and assistance.	It is an inclusive event ensuring fairness without deceit.	Encourages community loyalty by integrating and supporting newcomers.	No challenge to authority; the event respects established norms.	The occasion upholds respect and does not degrade any shared values.	Promotes liberty by fostering open social interactions and freedom.	The scenario is highly moral as it strengthens community support and fairness.	1.97777784
65	Lotto	You are the commander of a Russian military submarine on a mission. You have been trapped for days at the bottom of the Pacific Ocean without energy. You have already asked for help several times, but there are no ships or submarines in the nearby waters and help is taking time to arrive. There are six crew members with you on board and your food supplies are getting low.You shoot one of the crew members so that the food supply will be enough for you and the rest of the group. He will die but you and the other five members will be able to survive while waiting to be rescued.	orig		-4.0	-2.0	-3.0	1.0	-4.0	-3.0	-3.0	Deliberately killing one to boost survival shows high harm despite utilitarian intent.	Bypassing equal treatment for one crew member undermines fairness in decision-making.	Sacrificing an individual betrays personal loyalty even if intended for group benefit.	The commander abuses his authority in an extreme, controversial decision.	Taking a human life degrades inherent sanctity, marking a severe ethical violation.	Removing one crew member’s liberty by forcefully ending life shows oppressive behavior.	Although aiming for collective survival, the act remains largely immoral.	-1.43
