id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
70	Mickelberg	Person X was able to convince their boss that they were ready for a promotion at work.	orig		4	3	0	2	0	3	3	Promotion likely helps Person X's career.	Assuming merit, promotion is fair.	No betrayal involved; loyalty to company.	Respecting authority by following promotion process.	No degradation or sanctity issues involved.	Promotion can enhance personal liberty.	Mostly positive scores, no negative scores, some neutral.	0.52
71	Clifford	You see a woman getting hired only because her father is close friends with the boss.	orig		-3	-4	2	-3	-2	-2	-3	Potential harm to other qualified candidates.	Unfair advantage due to personal connections.	Loyalty to friends over merit.	Subversion of meritocratic principles.	Degrades the sanctity of fair hiring practices.	Oppresses other candidates' opportunities.	Mostly negative scores indicate low moral acceptability.	-2.4
72	Effron	Stole into a parking place while someone else was backing in	orig		-3	-4	0	0	0	-2	-3	The act causes inconvenience and frustration.	Taking the spot unfairly violates social norms.	No direct relationship to loyalty or betrayal.	No authority is directly challenged.	No degradation of sanctity involved.	Minor infringement on the other person's liberty.	Mostly immoral acts with no positive norms.	-1.93846152
73	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	orig		0	0	0	0	-1	0	-1	No direct harm or help was done.	No cheating occurred as no action was taken.	No betrayal as no action was taken.	No subversion of authority occurred.	Potential for degradation, but no action taken.	No oppression or liberty issues involved.	Only slight degradation, overall neutral scenario.	-0.71
74	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	orig		-3	-4	0	-2	0	0	-3	Leaving a dent causes harm to the car owner.	Driving away without leaving a message is unfair.	No direct relationship to loyalty or betrayal.	Ignoring responsibility undermines social rules.	No direct impact on sanctity or degradation.	No direct impact on oppression or liberty.	Mostly negative scores, indicating immoral actions.	-1.93
75	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	orig		3	-3	-4	-2	-4	-5	-3	Pressing the button harms one to help four.	Redirecting harm to one patient may seem unfair.	Betraying the trust of the single patient.	Acting against standard medical protocols.	Violating the sanctity of the single patient's life.	Forcing a fatal outcome on the single patient.	Mostly negative scores indicate high immorality.	-1.16
76	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	orig		0	0	0	0	0	0	0	No harm or help involved in menu pronunciation.	No cheating or fairness issues in pronunciation.	No betrayal or loyalty concerns in this context.	No subversion or authority issues in menu pronunciation.	No degradation or sanctity issues in pronunciation.	No oppression or liberty concerns in this scenario.	All norms are neutral, implying no moral action.	0.06
77	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	orig		0	-3	0	0	0	2	1	No direct harm or help to others.	Lied about availability, which is unfair.	No strong loyalty to acquaintances.	No authority was subverted.	No degradation or sanctity involved.	Exercised personal liberty to avoid meeting.	Mixed scores with slight positive lean.	-0.71
78	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	orig		-3	-4	-4	3	-3	-3	-3	Saving four people but causing harm to one.	Unfair to the security guard who is sacrificed.	Betrayal of the security guard's trust.	Following the director's orders to defuse the bomb.	Disrespecting the life of the security guard.	Security guard's liberty is sacrificed for others' safety.	Mostly negative scores indicate low moral acceptability.	-0.85
79	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	orig		-5	-4	0	0	-4	0	-4	Leaving the injured person harms them by denying immediate assistance.	Unfair to prioritize car cleanliness over someone's health.	No direct betrayal or loyalty involved.	No authority figures or rules being subverted.	Prioritizing car over human life degrades human dignity.	No oppression or liberty issues directly involved.	High harm, cheating, and degradation	-1.72
80	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	orig		-5	-3	-4	-3	-4	-3	-4	The act causes physical harm to another student.	The act is unfair and deceitful.	The act betrays trust between students.	The act disrespects school rules and authority.	The act degrades the dignity of the victim.	The act imposes harm, limiting the victim's freedom.	All norms are significantly negative, indicating high immorality.	-2.8
81	Clifford	You see a man telling his girlfriend that she must convert to his religion.	orig		-3	-4	-2	-3	-4	-5	-4	Potential emotional harm by coercion.	Unfair to impose beliefs on another.	Could be seen as a betrayal of personal autonomy.	Challenges personal authority over one's beliefs.	Disrespects the sanctity of personal beliefs.	Imposes on individual freedom of religion.	All norms are significantly negative, indicating high immorality.	-2.5
82	Effron	Ate all the food before anyone else could have any	orig		-4	-5	-3	-2	-3	-4	-4	Deprives others of food, causing harm.	Unfairly consumes all food, cheating others.	Betrays group trust by eating all food.	Disregards communal rules or authority.	Disrespects communal sharing norms.	Oppresses others' right to food.	All norms indicate highly immoral actions.	-2.05333328
83	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	orig		0	0	0	0	0	3	2	No harm or help is evident in this scenario.	No cheating or fairness issues are involved.	No betrayal or loyalty concerns are present.	No subversion or authority issues are relevant.	No degradation or sanctity concerns are involved.	The man exercises personal liberty by staying inside.	Only Liberty norm applies positively.	-0.1
84	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	orig		-4	0	0	0	0	0	-4	The soldier is accidentally wounded, causing harm.	The act was unintentional, not a matter of fairness.	No betrayal or loyalty issues are involved.	The act was not subversive; it was a warning shot.	No degradation or sanctity issues are involved.	The act does not relate to oppression or liberty.	Harmful act with no other norms applied	-0.4933333333
