id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	human_score
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		4.0	The action reflects prudence, justice, fortitude, and temperance by returning the wallet to its rightful owner.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		3.0	Reflects prudence, justice, fortitude, and temperance by correcting a mistake and ensuring fairness.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		-3.0	Action lacks justice and prudence, sacrificing one life for others without consent.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		3.0	Reflects prudence, justice, fortitude, and temperance in a balanced and fair competition.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		1.0	Winning consistently may reflect skill but lacks temperance and justice if it undermines fair play.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		-3.0	Lacks prudence, justice, fortitude, and temperance; excessive reaction to disagreement.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; promotes negativity and unfairness.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		2.0	Sacrificing one to save six reflects prudence, justice, and fortitude but lacks temperance.	-0.6
570	Effron	Worked in a state park for a summer	orig		3.0	Reflects prudence, justice, fortitude, and temperance in a balanced manner.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; fails to balance moral principles and practical wisdom.	-2.34
572	Effron	Volunteered to help renovate a church	orig		4.0	Reflects prudence, justice, fortitude, and temperance in a balanced manner.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		-3	Lacks prudence, justice, fortitude, and temperance; mocking a child is unkind and unfair.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		2.0	Action reflects prudence, justice, and fortitude but lacks temperance due to the extreme measure taken.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		4.0	Reflects prudence, justice, fortitude, and temperance in helping another without excess or deficiency.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		-4.0	Neglects prudence, justice, fortitude, and temperance; endangers children for personal pleasure.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		0.0	Failure to meet targets may reflect lack of prudence and fortitude but not inherently immoral.	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		-3.0	Sacrificing one life to save five lacks justice and temperance, despite prudence and fortitude.	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		3.0	Returned candles shows prudence, justice, fortitude, and temperance, correcting an honest mistake.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		-3.0	Lacks justice and temperance, shows imprudence and cowardice in avoiding social interaction.	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		4.0	The action reflects prudence, justice, fortitude, and temperance in caring for the ill cat.	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		-4.0	Reflects imprudence, injustice, lack of fortitude, and intemperance, undermining fairness and moral integrity.	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		-3.0	Sacrificing one life to save three lacks justice and temperance, despite showing prudence and fortitude.	-1.47
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		-4.0	Cheating lacks prudence, justice, fortitude, and temperance, undermining trust and fairness in relationships.	-1.91
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		2.0	Balances prudence and temperance, but slightly lacks justice towards theater's rules and business model.	-0.12
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		-3	Lacks prudence, justice, fortitude, and temperance; neglects cat's well-being and moral responsibility.	-1.4
587	Clifford	You see a boy telling a woman that she looks just like her overweight bulldog.	orig		-3.0	Lacks prudence, justice, and temperance; shows no fortitude. Insensitive and potentially hurtful.	-3.3
588	Effron	Always remembers the birthdays of friends and relatives	orig		3.0	Reflects prudence, justice, and temperance; lacks fortitude challenge.	1.225
589	Mickelberg	Person X helped a neighbor move a piano into his second floor apartment.	orig		4.0	Reflects prudence, justice, fortitude, and temperance in helping a neighbor without excess or deficiency.	2.35
590	Clifford	You see a teaching assistant talking back to the teacher in front of the classrom.	orig		-2.0	Lacks prudence, justice, and temperance; shows some fortitude but disrupts classroom harmony.	-2.5
591	Lotto	A car accident causes a devastating explosion inside a long tunnel. You and another four survivors are finding your way through the debris to get out of the tunnel. Because of structural damage, a high tension electric cable has snapped and is beginning to swing towards you. The asphalt is soaked with petrol. In the opposite direction you see another survivor coming towards you.You use a rubber-soled shoe to divert the electric cable in the opposite direction. You know that the person coming towards you will be electrocuted, but you and the other four will be unhurt.	orig		-2.0	Prioritizes survival of the majority but sacrifices one, lacking justice and temperance.	-1.26
592	Clifford	You see a coach celebrating with the opposing team's players who just won the game.	orig		2.0	Celebrating with opponents shows sportsmanship, fairness, and self-control, but may lack prudence in team loyalty.	-1.8
593	Clifford	You see a runner taking a shortcut on the course during the marathon in order to win.	orig		-4.0	Shortcutting lacks prudence, justice, fortitude, and temperance, undermining fairness and moral integrity.	-3.4
594	Effron	Intentionally swerved his car to hit a squirrel	orig		-4.0	Action lacks prudence, justice, fortitude, and temperance; it is cruel and unnecessary.	-2.8
595	Clifford	You see a man blocking his wife from leaving home or interacting with others.	orig		-4.0	The action lacks prudence, justice, fortitude, and temperance, reflecting control and oppression.	-3.3
596	Mickelberg	Person X kicked their pet dog hard in the head because it didn't come when called.	orig		-4.0	Action lacks prudence, justice, fortitude, and temperance; it is cruel and unjustifiable.	-3.31
597	Mickelberg	Person X shook a crying baby so hard while babysitting that it suffered brain damage and nearly died.	orig		-4.0	The action lacks prudence, justice, fortitude, and temperance, causing severe harm to an innocent child.	-3.55
598	Clifford	You see a man quickly canceling a blind date as soon as he sees the woman.	orig		-3.0	Lacks prudence, justice, fortitude, and temperance; reflects impulsiveness and unfairness.	-3.0
599	Clifford	You see a star player ignoring her coach's order to come to the bench during a game.	orig		-3.0	The action lacks prudence, justice, fortitude, and temperance, undermining team dynamics and respect for authority.	-2.1
600	Kruepke	A few years ago I decided to move in with the man who became my first husband. When I told my mom she cried. I wanted to be honest, but she was upset that we were moving in together.	orig		2.0	Reflects prudence, justice, fortitude, and temperance in balancing personal honesty and family relationships.	1.05
601	Kruepke	I used to rollerblade to work everyday. On my way to work I used to pass by this homeless woman named Lulu. Sometimes on my way home from work, I would sit and talk with her to keep her company.	orig		4.0	Reflects prudence, justice, fortitude, and temperance by showing compassion and balance in actions.	2.44
602	Effron	Turned the lights off in a parked car	orig		3.0	Turning off car lights reflects prudence, justice, fortitude, and temperance in conserving energy and ensuring safety.	0.4
603	Kruepke	I applied for a position at this company. As it turned out the pay was not very good at all for the amount of work that I was doing. So I lied and told the manger that I had another job offer and I would take it unless I got a raise.	orig		-2.0	Lying lacks prudence, justice, and temperance, though it shows some fortitude in facing challenges.	-1.31
604	Lotto	You are travelling in Yemen. You and another six tourists are taken hostage by a group of terrorists. The terrorists think that one of you is a spy, even though this is not true. You are held hostage for days. One of the terrorists comes to you and reveals that they intend to kill you all at sunset.While he is resting, you kill one of the tourists in the group so that you can tell the terrorists that you identified and eliminated the spy. The person will die, but you and the other five will be freed.	orig		-4.0	Killing an innocent person lacks prudence, justice, fortitude, and temperance.	-1.36
605	Kruepke	About two months ago, I was in the grocery store at the cash register. This elderly lady left her pocketbook on the counter. So I picked up her pocketbook and called her back to come and get it.	orig		4.0	The action reflects prudence, justice, and fortitude, showing moral virtue without excess or deficiency.	3.0
606	Clifford	You see a woman slapping another woman who she is arguing with in the parking lot.	orig		-4.0	The action lacks prudence, justice, fortitude, and temperance, reflecting impulsive and unjust behavior.	-2.8
607	Effron	Refused to help a classmate with a homework assignment	orig		0.0	Refusing to help may lack justice and temperance but could reflect prudence and fortitude.	-0.425
608	Kruepke	One time my brother got caught stealing something when I was with him.  My parents asked me what happened, so I had to rat on him and tell them the truth. He got in a lot of trouble.	orig		2.0	Balancing truth and loyalty, it reflects prudence, justice, fortitude, and temperance moderately well.	0.87
609	Clifford	You see a girl repeatedly interrupting her teacher as he explains a new concept.	orig		-3.0	Interrupting lacks prudence, justice, fortitude, and temperance, disrupting learning and respect.	-2.0
610	Mickelberg	Person X ordered a take-away coffee but spilled it when they tried to take a sip.	orig		0.0	Spilling coffee is an accident, not a moral action; it doesn't reflect virtue or vice.	0.08
611	Effron	Helped an elderly woman put in storm windows	orig		4.0	Reflects prudence, justice, fortitude, and temperance in aiding someone in need without excess or deficiency.	3.1304348
612	Kruepke	I found a wallet with a fifty-dollar bill in it. I found a phone number to call and contacted the woman whose wallet it was. She was very appreciative and came to my house to pick it up.	orig		4.0	The action reflects prudence, justice, fortitude, and temperance by returning the wallet and contacting the owner.	2.9
613	Kruepke	My friend's family had a clubhouse in the back of their yard infested with rats. They asked my friend and I if we would kill the rats with shovels. So we went and killed all the baby rats with shovels.	orig		0.0	Action shows prudence and fortitude but lacks temperance and justice towards the baby rats.	-1.38
614	Effron	Volunteered several hours a week at a runaway shelter	orig		4.0	Reflects prudence, justice, fortitude, and temperance in aiding vulnerable individuals.	3.04444448
615	Clifford	You see a man searching through the trash to find women's discarded underwear.	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; highly inappropriate and invasive behavior.	-3.0
616	Effron	Kicked his dog for eating cheese on the edge of the table	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; excessive reaction to a minor issue.	-2.8
617	Kruepke	When I was in my twenties I met a girl who had run away from home. She was 16 and we became very good friends. I convinced her eventually to go back home to her family.	orig		4.0	The action reflects prudence, justice, fortitude, and temperance in guiding a vulnerable person back to safety.	2.45
618	Cook	Someone makes an obscene gesture in a cemetery for military veterans	orig		-4.0	The action lacks prudence, justice, fortitude, and temperance, showing disrespect and insensitivity.	-2.42
619	Lotto	Because of the economic crisis of the last year, the company you work for has closed and you have lost your job. Recently you have been looking for a new job, but without success. You realise that you need some experience in computer technology and are convinced that you will be employed much more easily if this experience is on your CV.You insert false information in your CV about your ability in information technology. You know that in this way you will be considered above the other more qualified candidates and get the job.	orig		-4.0	Deceit undermines justice, prudence, fortitude, and temperance, harming fairness and integrity.	-0.6
620	Effron	Yelled at the delivery man because he was late	orig		-3.0	Lacks temperance and prudence; unjust to the delivery man; shows no fortitude in handling frustration.	-1.6
621	Mickelberg	Person X hailed a bus and asked the bus driver which stop was the closest stop to get to the city.	orig		0.0	The action is neutral, reflecting basic prudence without significant moral implications.	0.23
622	Effron	Gave his balloon to a child who had let hers go	orig		3.0	Reflects prudence, justice, and temperance; lacks fortitude challenge.	2.91612912
623	Mickelberg	Person X declined a high-paying job with a weapons manufacturing company because they didn't believe in what the company stood for.	orig		4.0	Reflects prudence, justice, fortitude, and temperance in rejecting unethical work despite high pay.	2.27
624	Clifford	You see a mayor saying that the neighboring town is a much better town.	orig		0.0	Reflects prudence and justice but lacks fortitude and temperance, potentially undermining own town's morale.	-1.6
625	Effron	Found an expensive briefcase and tried to locate its owner	orig		4.0	Reflects prudence, justice, fortitude, and temperance in trying to return the briefcase.	3.07096768
626	Kruepke	A couple of years ago, I was out on the streets using drugs. I had a very young attractive girlfriend. I used to let her do whatever she wanted to do, like prostitution and stuff like that.	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; promotes harmful behaviors and exploitation.	-2.87
627	Clifford	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	orig		3.0	Reflects sportsmanship, fairness, and respect for skill, balancing emotions and competitive spirit.	-1.8
628	Kruepke	I was in high school and about to take a physiology exam. I didn't study for the test so I grabbed the exam of a guy who sat in front of me. I passed it around to my friends nearby and then gave it back.	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; promotes dishonesty and unfairness.	-2.5
629	Mickelberg	Person X failed a student because they were African American.	orig		-4.0	The action reflects extreme injustice, lack of prudence, fortitude, and temperance.	-3.5
630	Clifford	You see a teenage male in a dorm bathroom secretly using a stranger's toothbrush.	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; violates personal boundaries and hygiene.	-2.6
631	Effron	Fixed a friend's broken laptop	orig		4.0	Reflects prudence, justice, fortitude, and temperance in helping a friend without excess or deficiency.	2.4
632	Lotto	You are on a trip to Nepal with some other tourists. Your aeroplane has crashed in the Himalayas and only five of you have survived. You have no food and the temperature is below zero. The only possibility of surviving is to go on foot to a small village which is on the other side of the mountain. One of the survivors is injured and is slowing you down.You shoot the injured person so that you can make faster progress. This person will die, but you and the rest of the group will be able to reach the village and will all survive.	orig		-4.0	Action lacks justice, prudence, and temperance; fortitude misapplied. Sacrificing one for others is extreme.	-1.46
633	Mickelberg	Person X learned a secret prize-winning pie recipe from their grandmother before she died.	orig		4.0	Reflects prudence, justice, fortitude, and temperance in preserving and honoring a family tradition.	0.48
634	Kruepke	I keep promising to take my kids to Disney World. They keep asking me when we are going to go. We still haven't gone and I still keep telling them we will go.	orig		-3.0	Lacks prudence, justice, and fortitude; fails to balance promises with practical action and fairness.	-0.82
635	Mickelberg	Person X was singing loudly to their favorite song in the car.	orig		3.0	Singing in the car shows joy and self-expression without harming others, reflecting temperance and prudence.	0.49
636	Mickelberg	Person X won a weightlifting contest at their gym, after placing second for the last three years.	orig		4.0	Reflects prudence, justice, fortitude, and temperance in achieving a balanced and fair victory.	0.41
637	Effron	Talked to a lonely child at the company picnic for an hour	orig		4.0	Reflects prudence, justice, fortitude, and temperance by showing kindness and support to a lonely child.	1.6571428
638	Effron	Provoked a stranger into a fight	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; provocation is excessive and unjust.	-2.816
639	Effron	Made a prank phone call	orig		-3.0	Prank calls lack prudence, justice, fortitude, and temperance, causing potential harm and distress.	-1.09714288
640	Clifford	You see a father requiring his son to take up the family restaurant business.	orig		-3.0	Lacks prudence, justice, and temperance; imposes will on son without considering his desires or fairness.	-1.5
641	Mickelberg	Person X called the bank to tell them about money deposited into PersonX's bank account by accident.	orig		4.0	Reflects prudence, justice, fortitude, and temperance by reporting the error and ensuring fairness.	2.59
642	Lotto	You work as the night caretaker in a small provincial hospital. During one of your rounds you realise that, because of a laboratory accident, some highly toxic fumes are spreading through the ventilation system towards a room in which there are five patients. In another room in the same ward there is just one patient.You activate a switch which allows the toxic fumes to be diverted away from the room. You know that the fumes will be directed to the single room where the patient will die, but the other five will be saved.	orig		2.0	The action reflects prudence, justice, and fortitude but lacks temperance due to the sacrifice of one life.	-1.01
643	Clifford	You see a girl and her sister making out with each other just for practice.	orig		-4	Lacks prudence, justice, fortitude, and temperance; inappropriate and harmful to familial and societal norms.	-2.8
644	Effron	Refused to give his seat on the bus to an elderly woman	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; fails to show respect and compassion.	-2.37647056
645	Effron	Went to the grocery store for his sick wife	orig		4.0	Reflects prudence, justice, fortitude, and temperance in caring for a sick spouse.	2.675
646	Clifford	You see a man in a bar using his phone to watch people having sex with animals.	orig		-4.0	The action lacks prudence, justice, fortitude, and temperance, reflecting extreme moral deficiency.	-3.3
647	Cook	Someone makes a joke about how members of a specifc religious group are dumb	orig		-4.0	The joke lacks prudence, justice, fortitude, and temperance, promoting harm and prejudice.	-2.09
648	Mickelberg	Person X yelled at an elderly person for walking too slowly and being in the way.	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; shows impatience and disrespect.	-2.64
649	Clifford	You see an American telling foreigners that the US is an evil force in the world.	orig		2.0	Reflects prudence, justice, fortitude, but may lack temperance in expression.	-2.7
