id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
73	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	orig		6.0	7.0	2.0	0.0	0.0	The married man has average resilience.	The action was intentional but not extensively planned.	No significant harm was caused.	No help was provided.	No harm or help, minor moral impact.	I	The agent is a single person visiting a friend.	The married man	The patient is a married man who was attracted to the agent.	-0.71
74	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	orig		6.0	1.0	3.0	0.0	-2.0	The car owner is of average resilience	The action was accidental, no intent	Minor dent caused minor damage	No help was provided	Accidental damage, no help, minor harm	The person backing out of the parking lot	The agent is a driver who didn't notice the impact	The owner of the parked car	The patient is an average car owner	-1.93
75	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	orig		9.0	8.0	10.0	10.0	2.0	The patient is highly susceptible to harm.	The action is taken with deliberate thought to save four lives.	The action results in the death of one patient.	The action saves four lives.	Saving four lives outweighs the loss of one.	The nurse	The nurse is responsible for patient care and machine operation.	The patient in the single room	The patient is vulnerable and dependent on the machine.	-1.16
76	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	orig		6.0	1.0	0.0	0.0	0.0	Person X is an adult with average resilience.	The action was unintentional; Person X couldn't pronounce the items.	No harm was caused by the inability to pronounce items.	No help was provided in this scenario.	No moral implications; neutral scenario.	Person X	Person X is an adult.	Person X	Person X is an adult.	0.06
77	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	orig		6.0	8.0	3.0	0.0	-2.0	Acquaintances are of average resilience	The action was premeditated and deliberate	Minor harm due to absence and possible inconvenience	No help was provided	Minor harm, intentional, no help	The person who didn't want to go to the meeting	The agent is someone who dislikes the meeting	The acquaintances in the meeting	The patient is a group of people expecting attendance	-0.71
78	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	orig		9.0	7.0	10.0	9.0	1.0	The guard is defenseless in the vault.	The action was taken with some planning.	The guard will be killed by the explosion.	Four lives were saved by the action.	Saving four lives outweighs one loss.	The bomb disposal expert	The agent is trained in bomb disposal.	The security guard in the vault	The patient is an innocent bystander.	-0.85
79	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	orig		9.0	8.0	7.0	0.0	-4.0	The cyclist is injured and vulnerable	The driver made a deliberate choice	The cyclist was left without immediate help	The driver did not help at all	Neglecting an injured person is highly immoral	The driver of the car	The driver values their car's cleanliness over helping others	The injured cyclist	The cyclist is injured and needs immediate help	-1.72
80	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	orig		9.0	8.0	6.0	0.0	-4.0	The student is defenseless and highly susceptible to harm.	The action appears deliberate and planned.	The harm could be significant but not life-threatening.	No help was provided in this scenario.	The action is highly immoral due to intent and harm.	The boy	The boy is acting mischievously or maliciously.	Another student	The student is unaware and unsuspecting.	-2.8
81	Clifford	You see a man telling his girlfriend that she must convert to his religion.	orig		7.0	8.0	6.0	0.0	-3.0	She is susceptible to emotional harm	The action seems deliberate and planned	Emotional and psychological harm is significant	No help is provided in this scenario	High intentionality and harm make it immoral	The man	He is assertive about his beliefs	His girlfriend	She is being pressured	-2.5
82	Effron	Ate all the food before anyone else could have any	orig		7.0	8.0	6.0	0.0	-3.0	Attendees are average adults with some susceptibility.	John likely planned to eat all the food.	Attendees were deprived of food, causing significant inconvenience.	No help was provided to others.	Selfish act causing harm to others.	John	John is a person who attended the event.	Other attendees	They were expecting to eat the food.	-2.05333328
83	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	orig		6.0	7.0	2.0	0.0	2.0	Typical adult, some susceptibility to harm	Action likely intentional, prefers indoors	Minimal harm, personal choice	No help provided	Personal choice, minimal harm	The man	He prefers staying indoors	The man	He might be affected by lack of sunlight	-0.1
84	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	orig		7.0	3.0	6.0	5.0	-2.0	Young soldier, moderately vulnerable due to inexperience	Warning shot was intentional, wounding was accidental	Wounding implies significant but not fatal harm	Warning shot intended to prevent greater harm	Accidental harm reduces moral acceptability	A soldier	The agent is a person with a firearm	A young soldier	The patient is a person in a vulnerable situation	-0.4933333333
85	Effron	Left food out for stray dogs	orig		9.0	8.0	0.0	9.0	4.0	Stray dogs are defenseless and highly susceptible to harm	The action was likely planned and deliberate	No harm was caused to the dogs	The action provided critical assistance to the dogs	Highly moral due to critical help and no harm	A kind-hearted person	The person cares about animal welfare	Stray dogs	The dogs are homeless and hungry	2.24864864
