id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
72	Effron	Stole into a parking place while someone else was backing in	orig		-3.0	-4.0	0.0	-2.0	0.0	-1.0	-3.0	Causes inconvenience and frustration to the other driver.	Unfairly takes a parking spot someone else was about to use.	No betrayal or loyalty involved.	Disregards common parking etiquette.	No degradation or sanctity issues involved.	Minorly restricts the other driver's freedom to park.	Unfair and inconsiderate action.	-1.93846152
73	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	orig		0.0	0.0	0.0	0.0	-1.0	0.0	2.0	No direct harm or help was done.	No cheating occurred as no action was taken.	No betrayal since no action was taken.	No subversion of authority involved.	Potential for moral degradation, but no action taken.	No oppression or liberty issues involved.	No immoral actions were taken.	-0.71
74	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	orig		-3.0	-4.0	0.0	-2.0	0.0	0.0	-3.0	Caused minor damage to another's property.	Left without taking responsibility for the damage.	No direct betrayal involved.	Ignored societal rules about responsibility.	No degradation of sanctity involved.	No oppression or liberty issues involved.	Neglected responsibility for minor harm.	-1.93
75	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	orig		3.0	-3.0	-4.0	-2.0	-3.0	-4.0	-1.0	Redirecting harm to save more lives.	Unfair to the single patient.	Betrayal of the single patient's trust.	Acting against standard medical protocols.	Violates the sanctity of individual life.	Forces a fatal outcome on one patient.	Saving more lives but at a high moral cost.	-1.16
76	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No harm or help involved in pronunciation issues.	No cheating or fairness issues involved.	No betrayal or loyalty concerns present.	No subversion or authority issues involved.	No degradation or sanctity concerns present.	No oppression or liberty issues involved.	No moral implications in pronunciation issues.	0.06
77	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	orig		0.0	-3.0	0.0	0.0	0.0	2.0	0.0	No direct harm or help involved.	Lied about availability, which is unfair.	No strong loyalty to acquaintances.	No authority figures involved.	No degradation or sanctity issues.	Exercised personal liberty to avoid meeting.	Minor lie, no significant harm.	-0.71
78	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	orig		-3.0	-4.0	2.0	3.0	-3.0	-4.0	1.0	Saving four lives but sacrificing one.	Unfair to the security guard.	Loyalty to the majority over the individual.	Following the director's request.	Disrespecting the guard's life.	Guard's liberty is sacrificed.	Saving more lives justifies the act.	-0.85
79	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	orig		-5.0	-4.0	0.0	0.0	-4.0	0.0	-4.0	Leaving the injured person harms them.	Unfair to prioritize car over person.	No loyalty context in this scenario.	No authority context in this scenario.	Prioritizing car's cleanliness over human life.	No oppression or liberty context here.	Extremely immoral to leave injured person.	-1.72
80	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	orig		-5.0	-4.0	-3.0	-3.0	-4.0	-4.0	-4.0	The act causes physical harm to another student.	The act is unfair to the unsuspecting student.	The act betrays trust among students.	The act disrespects school rules and authority.	The act degrades the dignity of the victim.	The act oppresses the victim's right to safety.	The act is highly immoral due to harm and unfairness.	-2.8
81	Clifford	You see a man telling his girlfriend that she must convert to his religion.	orig		-3.0	-4.0	-2.0	0.0	-3.0	-5.0	-4.0	Potential emotional harm to girlfriend.	Unfair to impose beliefs on another.	Could be seen as a betrayal of personal beliefs.	No clear authority being subverted.	Disrespecting the girlfriend's personal sanctity.	Restricts girlfriend's freedom of belief.	Imposing beliefs is highly immoral.	-2.5
82	Effron	Ate all the food before anyone else could have any	orig		-4.0	-5.0	-3.0	-2.0	-2.0	-4.0	-4.0	Deprives others of food, causing harm.	Unfairly consumes all food, disadvantaging others.	Potentially betrays group trust.	Disregards communal rules or authority.	Disrespects communal resources.	Oppresses others' right to food.	Highly immoral due to harm and unfairness.	-2.05333328
83	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No harm or help involved.	No cheating or fairness issues.	No betrayal or loyalty concerns.	No subversion or authority issues.	No degradation or sanctity concerns.	Personal choice to stay inside.	No moral implications present.	-0.1
84	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	orig		-4.0	0.0	0.0	0.0	0.0	0.0	-2.0	Accidentally wounding a soldier causes harm.	The act was unintentional, not unfair.	No betrayal or loyalty involved.	No subversion of authority occurred.	No degradation or sanctity issues.	No oppression or liberty issues.	Accidental harm is morally negative.	-0.4933333333
85	Effron	Left food out for stray dogs	orig		4.0	0.0	0.0	-1.0	-1.0	3.0	3.0	Feeding stray dogs helps them survive.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	May subvert local regulations on feeding strays.	Could be seen as degrading public spaces.	Supports the liberty of stray dogs to find food.	Overall positive impact with minor concerns.	2.24864864
86	Mickelberg	Person X scratched their neighbor's expensive car with a key, as he always parked it at the front of PersonX's house.	orig		-5.0	-4.0	0.0	0.0	-3.0	0.0	-4.0	Scratching the car causes damage and harm.	Damaging property is unfair retaliation.	No betrayal or loyalty involved.	No authority figures are involved.	Damaging property can be seen as degrading.	Act does not relate to oppression or liberty.	Act is harmful and unfair.	-2.41
87	Lotto	The healthy carrier of a contagious and lethal disease is being held in quarantine in hospital. Suddenly the ventilation system breaks down and there is no longer a change of air in the room. The emergency system will shortly be activated and an internal window will be opened. This window opens into a ward in which five patients are being treated for various illnesses.You block the emergency system by pressing a button which will keep the window closed. You know that the healthy carrier will suffocate, but the five patients will be saved from mortal contagion.	orig		4	-3	-2	-3	-2	-4	0	Saving five lives at the cost of one.	Unfair to the healthy carrier who suffocates.	Potential betrayal of the healthy carrier's trust.	Acting against the emergency system's design.	Sacrificing one life to save others.	Healthy carrier's liberty is severely restricted.	Saving more lives but at a moral cost.	-0.36
88	Clifford	You see a father requiring his son to become a commercial airline pilot like him.	orig		1.0	0.0	1.0	2.0	0.0	3.0	-2.0	Could harm son's autonomy, but may help career stability.	Fairness depends on son's willingness and interest.	Loyalty to family tradition, potential betrayal of son's desires.	Father's authority may subvert son's personal choice.	No significant impact on sanctity or degradation.	Limits son's liberty to choose his own path.	Moderately immoral due to limiting son's autonomy.	-1.9
89	Cook	Someone yells at a server at a restaurant because their meal is late	orig		-4.0	-3.0	0.0	-2.0	-3.0	-3.0	-4.0	Yelling causes emotional harm to the server.	Yelling is unfair to the server for a delay.	No direct betrayal or loyalty involved.	Yelling undermines the server's authority.	Yelling degrades the server's dignity.	Yelling oppresses the server's freedom to work peacefully.	Yelling is generally considered highly immoral.	-2.35
90	Kruepke	I said some bad things about this guy that I work with. He told me some secrets that I promised not to share, but I did anyway. He didn't find out but I was afraid if he did, he might do something crazy.	orig		-3.0	-4.0	-5.0	0.0	0.0	0.0	-4.0	Potential emotional harm to the colleague.	Broke a promise by sharing secrets.	Betrayed the colleague's trust.	No direct challenge to authority.	No significant degradation involved.	No oppression or restriction of liberty.	Betrayal and harm make it highly immoral.	-2.0
