id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
55	Clifford	You see an employee lying about how many hours she worked during the week.	orig		6.0	8.0	5.0	0.0	-3.0	Employer is typically an adult with average vulnerability in financial matters.	The deception was deliberate to gain undeserved benefits.	The false reporting inflicted moderate financial and trust damage.	The act did not provide any benefit to anyone.	Dishonesty causing moderate harm renders this act largely morally unacceptable.	employee	Assumed to be a single individual responsible for her work hours.	employer	Assumed to be a person or group relying on accurate work hour reporting.	-2.9
56	Effron	Pushed into the front of a line at a theater	orig		7.0	7.0	4.0	0.0	-2.0	Patient is a typical adult with standard physical resilience in social settings.	Action appears deliberate and purposeful to gain an unfair advantage.	The push causes minor physical and social harm without severe injury.	No help rendered; the act only disrupts the patient’s rightful position.	Unethical behavior with moderate harm leading to a somewhat immoral judgment.	A fellow moviegoer	Assumed to be an adult deliberately trying to bypass the line for personal advantage.	The person who was pushed aside	Assumed to be an average adult expecting fair treatment in the queue.	-1.91111104
57	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		7	7	4	0	-2	A typical adult in service with average resilience.	The insult and tip withholding were deliberate actions.	The insult and unethical tip decision caused minor emotional harm.	No assistance or benefit was provided at any point.	Disrespect and bias make the action moderately immoral.	Person X	Assumed to be an adult who intentionally acted based on personal bias.	The waitress	Assumed to be a working adult in a service role.	-2.98
58	Clifford	You see a story about a remote tribe eating the flesh of their deceased members.	orig		1.0	9.0	1.0	0.0	0.0	The corpse is inanimate; its susceptibility to further harm is minimal.	The act was a deliberate, ritualistic practice with clear intent.	No additional physical harm occurred as the patient was already deceased.	The ritual did not aim to physically aid or protect the deceased.	Within cultural context the act is ritualistic, rendering its moral value relatively neutral.	A tribal elder	Assumed to be an adult respected within tribal traditions.	The deceased tribe member	Assumed to be a respected individual whose death is ritually honored.	-2.3
59	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		7.0	3.0	3.0	0.0	-1.0	A typical adult body is moderately vulnerable to self-harm from excessive drinking.	The behavior was impulsive with little premeditation even if drinking was voluntary.	The harm was minor and largely self-inflicted, causing only temporary damage.	No assistance was provided; the action did not yield any helpful outcome.	Bragging about self-harmful behavior is slightly irresponsible, yielding a mildly negative moral view.	The person who posted the brag on social media.	Assumed to be a voluntary, responsible adult engaging in risky behavior.	The same individual, as they are affecting their own wellbeing.	Assumed that the patient is an adult subject to self-harm from overdrinking.	-1.19
60	Effron	Didn't leave a tip at the restaurant	orig		7.0	6.0	3.0	0.0	-1.0	Waitstaff are average adults moderately dependent on tips.	Not tipping is a deliberate decision, though not heavily premeditated.	Inflicts minor financial harm and discouragement.	The action provides no assistance or support.	A minor ethical lapse; not ideal but not severely immoral.	Customer	A restaurant patron assumed to have the means to leave a tip.	Waitstaff	An employee who relies on tips as part of their income.	-1.6571428
61	Mickelberg	Person X released intimate photos of their ex-partner to their friends and then posted them to the internet.	orig		7	8	8	0	-4	A typical adult facing emotional and reputational harm.	Deliberate release planned to exact revenge and inflict harm.	Invasion of privacy caused significant emotional and reputational damage.	No positive assistance provided; action solely harmful.	The act is highly immoral due to its intentional harm.	Person X	Assumed to have intentionally decided to harm their ex-partner.	Ex-partner	Assumed to be an adult victim of privacy violation.	-3.23
62	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	orig		7	7	4	0	-1	Americans are typical adults with moderate resilience to verbal insults.	The ambassador made the joke deliberately, after considering its potential impact.	The insult inflicts minor social harm without physical damage.	The remark did not provide any supportive or beneficial outcome.	Mild verbal harm with no help renders the act ethically questionable but not severely immoral.	The US Ambassador	Assumed to be a high-ranking diplomat known for public speaking and deliberate humor.	Americans	Assumed to be average American adults capable of handling verbal banter.	-2.8
63	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.	orig		7.0	7.0	4.0	1.0	0.0	The lover is a typical adult with average emotional vulnerability, scoring medium-high vulnerability.	The action is a deliberate choice made for ease and pleasure.	The behavior may cause minor emotional harm in the relationship.	The action does not contribute positively or support the partner.	The act shows self-interest with moderate unintended harm, making its morality ambiguous.	Me	A person who opts for personal gratification over engaging with their partner.	Current lover	A partner whose emotional and physical intimacy needs are not being met.	-0.35
64	Effron	Had a welcoming party for some new neighbors	orig		7	7	0	7	4	New neighbors are typical adults with average vulnerability.	The party was a deliberate, planned event to welcome them.	No harm was inflicted; it was a purely social event.	It provided substantial social support and eased community integration.	The action is supportive and highly moral, enhancing community ties.	Neighbor hosting the party	Assumed to be a friendly, sociable individual	New neighbors	Assumed to be receptive and open to community engagement	1.97777784
