scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	aspect1	aspect1_score	aspect1_expl	aspect2	aspect2_score	aspect2_expl	aspect3	aspect3_score	aspect3_expl	aspect4	aspect4_score	aspect4_expl	aspect5	aspect5_score	aspect5_expl	aspect6	aspect6_score	aspect6_expl	moral_score	moral_expl	human_score
452	2	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality	8.0	Complaints should be filed if laws are being broken	Safety	7.0	Trespassing can pose a threat to personal safety	Respect for property	9.0	People should respect others' property rights	Age of the trespasser	5.0	Younger people may not understand the consequences	Community impact	6.0	Repeated trespassing can affect community safety	Cultural understanding	4.0	Cultural background may influence behavior and response	5.0	Based on the importance placed on legality, safety, respect for property, and community impact, the scenario is moderately morally acceptable	7.0
452	21	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality of complaint	8.0	Trespassing is illegal, supports filing a complaint	Age of teenagers	6.0	Young people may not understand property rights fully	Potential harm caused	7.0	No harm intended, but still illegal	Alternative conflict resolution	4.0	Could have tried talking to them first	Public vs private property	7.0	Different expectations for public vs private spaces	Community impact	5.0	Setting a precedent for the community	5.0	The person may view the scenario as moderately morally acceptable, given the legal nature of trespassing and the potential for alternative conflict resolutions.	4.0
452	22	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality	8.0	Trespassing is illegal, should be addressed	Safety	7.0	Unwanted people on property can be unsafe	Respect for property	9.0	Everyone should respect others' property	Consequences for teenagers	5.0	Could impact their records, future opportunities	Fairness	8.0	Laws apply equally, regardless of personal beliefs	Cultural understanding	6.0	Understanding cultural differences is important	5.0	Considering all aspects, the scenario is moderately morally acceptable	7.0
452	24	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality of complaint	8.0	Trespassing is illegal, supports rule of law	Intention of teenagers	5.0	Motivation for trespassing unknown, score depends on context	Potential harm to property	7.0	Minimal harm expected in city setting	Community impact	6.0	Likely minimal impact on community	Response to prior warnings	9.0	Complaint appropriate if prior warnings ignored	Alternative resolution options	4.0	Communication or education could be alternatives	5.0	Scenario has positive aspects (rule of law) but also negative aspects (potential for escalation, limited harm to property), leading to a moderate moral acceptability score	4.0
452	33	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality	8.0	Trespassing is illegal, and filing a complaint upholds the law.	Safety	9.0	Protecting personal space and property from intruders ensures safety.	Respect	8.0	Filing a complaint demonstrates respect for property rights.	Community order	7.0	Maintaining order in the community by addressing trespassing.	Consequences for teenagers	6.0	Filing a complaint may help teach the teenagers a lesson.	Privacy	8.0	Protecting personal privacy from unwanted intrusions.	6.0	The person considers the scenario highly moral due to the emphasis on law, safety, respect, community order, and privacy.	2.0
452	35	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality	8.0	Trespassing is illegal, complaint upholds law	Safety	9.0	Protecting personal space and safety	Respect for property	8.0	Value of respecting private property	Community welfare	7.0	Maintaining order in the community	Consequences for teenagers	5.0	Potential learning experience for the teenagers	Personal bias	3.0	Possible prejudice against certain cultural backgrounds	5.0	Considering the aspects and their scores, the scenario is moderately morally acceptable.	4.0
452	40	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality of complaint	9.0	Trespassing is illegal, supports rule of law	Harm caused to teenagers	6.0	Minimal harm, warning could deter future misbehavior	Motivation for complaint	8.0	To protect property, reasonable concern	Response to trespassing	7.0	Proactive action, promotes safety	Impact on community relations	5.0	Could strain relations, but also upholds community standards	Consistency in addressing similar issues	8.0	Fair and consistent enforcement of rules	5.0	The person considers the scenario moderately moral, given the legality of the complaint, minimal harm caused, and consistent enforcement of rules.	5.0
452	69	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality	8.0	Trespassing is illegal	Respect for property	9.0	People have a right to protect their property	Consequences for the teenagers	5.0	Filing a complaint may have serious consequences for the teenagers	Motivation for filing the complaint	7.0	The person's political beliefs may influence their decision	Family background	6.0	The person's Mexican heritage may influence their perspective	Age of the teenagers	4.0	The person may be more lenient towards younger individuals	5.0	The scenario is moderately morally acceptable, with high scores for legality and respect for property, but lower scores for consequences for the teenagers and the person's political beliefs	1.0
452	83	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality	8.0	Trespassing is illegal	Respect for property	7.0	Entering someone's property without permission is disrespectful	Safety	6.0	Trespassing can lead to unsafe situations	Consequences for the teenagers	4.0	Filing a complaint may have negative impacts on the teenagers	Fairness	8.0	The person has the right to protect their property	Community impact	5.0	Setting a precedent for handling trespassing in the community	6.0	The person believes that filing a complaint is a morally acceptable action, given the illegal and disrespectful nature of trespassing, and the importance of safety and fairness.	4.0
452	97	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality	8.0	Trespassing is illegal, which is important to consider	Respect for property	9.0	People have a right to feel their property is respected	Age of the trespassers	5.0	Younger people may not understand the consequences of their actions	Motivation for trespassing	4.0	Cultural or social factors may have played a role	Response of the trespassers	7.0	Their reaction to being confronted is also important	Location of the trespassing	6.0	Urban areas may have different norms than rural areas	3.0	The person may view the scenario as moderately immoral, given the importance of legality and respect for property, but also considering factors such as the age and motivation of the trespassers.	5.0

452	117	Effron	Filed a complaint against some teenagers for trespassing	orig		Legality	8.0	Trespassing is illegal	Respect for property	7.0	Teenagers violated the property owner's rights	Consequences for the teenagers	6.0	May deter future illegal behavior	Motivation for filing the complaint	9.0	To protect personal property	Alternative solutions	4.0	Warning or restitution could have been considered	Consistency with personal values	10.0	Strong belief in law and order	7.0	The person views the scenario as highly moral due to their strong belief in law and order and the importance they place on respect for property.	7.0
