id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
62	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	orig		6.0	7.0	4.0	0.0	-2.0	Group with average resilience; reputational harm possible.	Public joke implies deliberate intent to communicate.	Insulting a group causes minor harm.	No assistance or protection provided.	Intentional minor harm to a vulnerable group.	The US Ambassador	The ambassador is aware of their public role and the impact of their statements.	Americans (as a group)	Americans are susceptible to reputational harm from a representative's remarks.	-2.8
63	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.	orig		6.0	5.0	4.0	0.0	-1.0	Adult with emotional susceptibility; medium-high vulnerability.	Deliberate choice but not extensively planned; medium-low intentionality.	Causes emotional harm via neglect; minor relationship strain.	No assistance provided; avoids addressing partner's needs.	Selfish but not extreme; minor moral failing.	Me	Assumed the agent prioritizes personal convenience/pleasure over partner's needs.	Current lover	Assumed the patient feels neglected or emotionally harmed by the agent's choices.	-0.35
64	Effron	Had a welcoming party for some new neighbors	orig		6	8	0	7	4	Typical adults, average resilience (medium-high vulnerability).	Planned event, deliberate welcoming (medium-high intentionality).	No harm caused; positive social interaction.	Substantial social support and inclusion (medium-high help).	Highly moral: intentional, helpful, no harm.	The existing neighbors	Assumed to be friendly and wanting to foster community	The new neighbors	Assumed to be new to the community and seeking social connections	1.97777784
65	Lotto	You are the commander of a Russian military submarine on a mission. You have been trapped for days at the bottom of the Pacific Ocean without energy. You have already asked for help several times, but there are no ships or submarines in the nearby waters and help is taking time to arrive. There are six crew members with you on board and your food supplies are getting low.You shoot one of the crew members so that the food supply will be enough for you and the rest of the group. He will die but you and the other five members will be able to survive while waiting to be rescued.	orig		10	10	10	10	-4	Defenseless crew member; trapped, no escape. Maximum vulnerability.	Deliberate, premeditated action to kill. Maximum intentionality.	Murder caused death; maximum harm.	Saved five lives; critical survival aid. Maximum help.	Killing is immoral despite utilitarian benefit. Extremely immoral.	The submarine commander	Assumed authority to make life-and-death decisions for survival.	The crew member who was shot	Assumed subordinate and defenseless in the confined submarine.	-1.43
66	Clifford	You see a boy turning up the TV as his father talks about his military service.	orig		7.0	7.0	4.0	0.0	-2.0	Father is a typical adult (medium-high vulnerability).	Intentional disruption, some premeditation.	Emotional harm from dismissal (minor damage).	No assistance provided; action was disruptive.	Intentional minor harm to vulnerable person: slightly immoral.	the boy	The boy wanted to avoid hearing his father's military service talk.	the father	The father was attempting to share personal or emotional experiences.	-2.1
67	Kruepke	I was working at a fast food restaurant and the policy was to throw away the excess food at the end of the night. Even if there was a large quantity of food left over you had to throw it away. Instead my friend and I would take home the extra food.	orig		1.0	7.0	1.0	4.0	3.0	Restaurant is inanimate; minimal vulnerability.	Deliberate, repeated action with planning.	No significant harm; minor policy violation.	Prevented waste, minor help via resource use.	Reduced waste outweighs minor policy breach.	My friend and I	Assumed taking excess food was better than wasting it without causing harm.	The restaurant	Assumed the restaurant would not be negatively affected by the action.	0.39
68	Mickelberg	Person X left their long-term band as soon as an opportunity came up to play with a more successful band.	orig		6.0	7.0	5.0	0.0	1.0	Band members are typical adults with average resilience.	Leaving required deliberate choice and planning for opportunity.	Harm includes emotional/financial strain but not severe destruction.	No direct help; action primarily benefits Person X/new band.	Self-interested but not malicious; moderate harm, no help.	Person X	Assumed to prioritize personal career advancement over loyalty to their long-term band.	The long-term band	Assumed to depend on Person X for stability or success.	-0.81
69	Lotto	You are in charge of an expedition which is crossing the Sahara. A sand storm causes your jeep to swerve off the road and overturn in the middle of the desert. You know that the nearest oasis is a week’s walk away. There are eight of you and a very limited amount of water, which will not allow you all to survive the scorching heat.You shoot two people so that there will be enough water for you and the rest of the group. These two will die, but you and the other five will be able to survive.	orig		9	10	10	10	-4	Defenseless in desert, high susceptibility to harm	Deliberate action with planning to save others	Murder, ending two lives	Saved five lives via critical action	Killing is immoral despite saving others; utilitarian trade-off	Expedition leader (you)	Assumed rational decision-making to save the majority	Two people shot	Assumed they would die anyway without water	-1.57
70	Mickelberg	Person X was able to convince their boss that they were ready for a promotion at work.	orig		3.0	8.0	0.0	6.0	4.0	Boss is a professional with authority, low susceptibility to harm.	Deliberate action with planning to demonstrate readiness.	No harm; persuasion for career advancement.	Promotion benefits both Person X and the organization.	Ethical action with no harm and positive outcomes.	Person X	Assumed Person X demonstrated competence and readiness for higher responsibilities.	The boss	Assumed the boss had authority to evaluate and grant promotions.	0.52
71	Clifford	You see a woman getting hired only because her father is close friends with the boss.	orig		6.0	9.0	5.0	6.0	-3.0	Typical adult, moderate susceptibility to harm.	Deliberate choice to favor connections.	Undermined fairness, harmed other candidates' opportunities.	Provided job opportunity, but unearned.	Unfair advantage harms meritocracy; moderately immoral.	The boss	Assumed the boss prioritized personal connections over merit in hiring.	The woman hired	Assumed she benefited from nepotism, not qualifications.	-2.4
72	Effron	Stole into a parking place while someone else was backing in	orig		6.0	7.0	3.0	0.0	-2.0	Typical adult with average resilience; minor inconvenience, not physical harm	Deliberate action to take the spot, but not extensively premeditated	Caused frustration and inconvenience, no physical harm	No assistance provided; action purely self-serving	Selfish act causing minor harm; moderately immoral due to intentionality	The driver who stole the parking spot	Assumed the agent acted selfishly, prioritizing their own convenience over others	The driver who was backing into the parking spot	Assumed the patient was following parking etiquette and expecting fairness	-1.93846152
73	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	orig		7	7	0	0	-1	Adult with average resilience; potential emotional risk.	Deliberate flirting with some premeditation but no further action.	No direct harm occurred as no action was taken.	No assistance provided; action was withheld.	Temptation with restraint; minor moral concern.	I	Assumed I was aware of his marital status but chose to engage in risky behavior.	The married man	Assumed he might be open to reciprocation despite his marriage.	-0.71
